"category_code";"category_name";"price";"price_year_prev";"price_year";"price_quarter";"price_growth";"price_growth_unit";"czechia_price_value_prev";"czechia_price_value"
114401;Jogurt bílý netuèný; Kè / 150 g;2014;2015;4;3.1;%;8.39;8.65
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2014;2015;1;-0.47;%;207.07;206.09
111201;Pšenièná mouka hladká; Kè / 1 kg;2014;2015;1;-1.36;%;13.25;13.07
112401;Kuøata kuchaná celá; Kè / 1 kg;2014;2015;1;-0.71;%;71.93;71.42
111303;Peèivo pšenièné bílé; Kè / 1 kg;2014;2015;1;-2.77;%;40.79;39.66
114201;Mléko polotuèné pasterované; Kè / 1 l;2014;2015;1;1.78;%;20.25;20.61
116103;Banány žluté; Kè / 1 kg;2014;2015;3;6.01;%;28.78;30.51
118101;Cukr krystalový; Kè / 1 kg;2014;2015;4;-20.31;%;19.6;15.62
114701;Vejce slepièí èerstvá; Kè / 10 ks;2014;2015;3;-2.31;%;30.35;29.65
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2014;2015;3;-3.93;%;32.82;31.53
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2014;2015;4;0.57;%;10.45;10.51
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2014;2015;3;-1.17;%;91.35;90.28
117106;Mrkev; Kè / 1 kg;2014;2015;4;37.75;%;14.28;19.67
114401;Jogurt bílý netuèný; Kè / 150 g;2014;2015;3;3.71;%;8.36;8.67
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2014;2015;4;1.59;%;35.81;36.38
112201;Vepøová peèenì s kostí; Kè / 1 kg;2014;2015;4;-8.12;%;116.13;106.7
111301;Chléb konzumní kmínový; Kè / 1 kg;2014;2015;4;-4.81;%;23.06;21.95
112704;Šunkový salám; Kè / 1 kg;2014;2015;4;-1.01;%;130.17;128.85
111602;Tìstoviny vajeèné; Kè / 1 kg;2014;2015;4;6.02;%;42.72;45.29
116103;Banány žluté; Kè / 1 kg;2014;2015;2;1.21;%;33.97;34.38
118101;Cukr krystalový; Kè / 1 kg;2014;2015;3;-19.54;%;21.44;17.25
114701;Vejce slepièí èerstvá; Kè / 10 ks;2014;2015;2;6.77;%;30.12;32.16
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2014;2015;2;24.59;%;36.72;45.75
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2014;2015;3;0.19;%;10.75;10.77
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2014;2015;2;-1.55;%;94.45;92.99
117106;Mrkev; Kè / 1 kg;2014;2015;3;34.21;%;16.05;21.54
114401;Jogurt bílý netuèný; Kè / 150 g;2014;2015;2;-2.79;%;8.6;8.36
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2014;2015;3;1.66;%;35.53;36.12
112201;Vepøová peèenì s kostí; Kè / 1 kg;2014;2015;3;-7.04;%;117.28;109.02
111301;Chléb konzumní kmínový; Kè / 1 kg;2014;2015;3;-2.36;%;22.84;22.3
112704;Šunkový salám; Kè / 1 kg;2014;2015;3;-2.37;%;129.38;126.32
111602;Tìstoviny vajeèné; Kè / 1 kg;2014;2015;3;5.99;%;41.93;44.44
117401;Konzumní brambory; Kè / 1 kg;2015;2016;2;27.14;%;14.04;17.85
114501;Eidamská cihla; Kè / 1 kg;2015;2016;1;-19.64;%;129.81;104.32
116104;Jablka konzumní; Kè / 1 kg;2015;2016;1;8.79;%;27.08;29.46
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;2;-0.34;%;8.7;8.67
115101;Máslo; Kè / 1 kg;2015;2016;1;-12.31;%;161.97;142.03
117103;Papriky; Kè / 1 kg;2015;2016;1;27.33;%;63.3;80.6
116101;Pomeranèe; Kè / 1 kg;2015;2016;1;4.97;%;26.75;28.08
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;2;-1.18;%;205.84;203.42
111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;2;-13.63;%;13.13;11.34
112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;2;-1.33;%;70.02;69.09
111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;2;2.8;%;39.62;40.73
114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;2;-11.83;%;20.21;17.82
117401;Konzumní brambory; Kè / 1 kg;2015;2016;1;49.68;%;10.89;16.3
116103;Banány žluté; Kè / 1 kg;2015;2016;4;2.41;%;28.65;29.34
114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;4;3.43;%;29.45;30.46
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;1;-1.24;%;8.85;8.74
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;4;-6.27;%;47.19;44.23
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;4;-3.17;%;91.44;88.54
114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;4;-9.83;%;8.65;7.8
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;1;-1.52;%;206.09;202.95
111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;1;-15.3;%;13.07;11.07
112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;1;-1.29;%;71.42;70.5
111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;1;1.29;%;39.66;40.17
114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;1;-10.92;%;20.61;18.36
116103;Banány žluté; Kè / 1 kg;2015;2016;3;2.23;%;30.51;31.19
118101;Cukr krystalový; Kè / 1 kg;2015;2016;4;26.06;%;15.62;19.69
114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;3;-11.3;%;29.65;26.3
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;3;5.84;%;31.53;33.37
212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;4;-1.03;%;93.32;92.36
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;4;7.9;%;10.51;11.34
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;3;2.69;%;90.28;92.71
117106;Mrkev; Kè / 1 kg;2015;2016;4;-27.0;%;19.67;14.36
114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;3;-6.92;%;8.67;8.07
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;4;1.1;%;36.38;36.78
112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;4;7.8;%;106.7;115.02
111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;4;0.59;%;21.95;22.08
112704;Šunkový salám; Kè / 1 kg;2015;2016;4;4.78;%;128.85;135.01
111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;4;0.18;%;45.29;45.37
116103;Banány žluté; Kè / 1 kg;2015;2016;2;-4.33;%;34.38;32.89
118101;Cukr krystalový; Kè / 1 kg;2015;2016;3;5.86;%;17.25;18.26
114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;2;-11.66;%;32.16;28.41
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;2;-21.01;%;45.75;36.14
212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;3;2.54;%;93.09;95.45
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;3;3.44;%;10.77;11.14
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;2;-0.13;%;92.99;92.87
2000001;Kapr živý; Kè / 1 kg;2015;2016;4;-2.41;%;87.17;85.07
117106;Mrkev; Kè / 1 kg;2015;2016;3;-13.05;%;21.54;18.73
114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;2;-1.79;%;8.36;8.21
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;3;1.47;%;36.12;36.65
112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;3;1.63;%;109.02;110.8
111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;3;-2.42;%;22.3;21.76
112704;Šunkový salám; Kè / 1 kg;2015;2016;3;1.77;%;126.32;128.56
111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;3;1.82;%;44.44;45.25
116103;Banány žluté; Kè / 1 kg;2015;2016;1;-1.88;%;34.11;33.47
118101;Cukr krystalový; Kè / 1 kg;2015;2016;2;-11.08;%;18.68;16.61
114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;1;-11.65;%;33.31;29.43
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;1;4.18;%;46.6;48.55
212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;2;3.49;%;92.58;95.81
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;2;5.16;%;10.65;11.2
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;1;0.21;%;91.44;91.63
117106;Mrkev; Kè / 1 kg;2015;2016;2;-19.65;%;25.96;20.86
114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;1;-0.36;%;8.41;8.38
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;2;1.32;%;35.64;36.11
112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;2;-4.65;%;110.81;105.66
111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;2;-4.17;%;22.54;21.6
112704;Šunkový salám; Kè / 1 kg;2015;2016;2;-1.77;%;128.89;126.61
111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;2;1.55;%;43.86;44.54
114501;Eidamská cihla; Kè / 1 kg;2015;2016;4;24.15;%;107.29;133.2
118101;Cukr krystalový; Kè / 1 kg;2015;2016;1;-19.69;%;19.65;15.78
116104;Jablka konzumní; Kè / 1 kg;2015;2016;4;-2.47;%;29.93;29.19
115101;Máslo; Kè / 1 kg;2015;2016;4;12.67;%;149.27;168.18
212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;1;4.72;%;90.71;94.99
117103;Papriky; Kè / 1 kg;2015;2016;4;-9.1;%;56.71;51.55
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;1;4.16;%;10.81;11.26
117106;Mrkev; Kè / 1 kg;2015;2016;1;25.29;%;16.17;20.26
116101;Pomeranèe; Kè / 1 kg;2015;2016;4;-3.3;%;34.54;33.4
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;1;2.73;%;35.58;36.55
112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;1;-1.62;%;108.12;106.37
111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;1;-5.83;%;22.98;21.64
112704;Šunkový salám; Kè / 1 kg;2015;2016;1;-0.57;%;131.39;130.64
111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;1;0.07;%;44.1;44.13
117401;Konzumní brambory; Kè / 1 kg;2015;2016;4;-17.41;%;14.93;12.33
114501;Eidamská cihla; Kè / 1 kg;2015;2016;3;-5.74;%;113.43;106.92
116104;Jablka konzumní; Kè / 1 kg;2015;2016;3;-5.53;%;32.03;30.26
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;4;-2.66;%;8.66;8.43
115101;Máslo; Kè / 1 kg;2015;2016;3;-7.55;%;156.6;144.78
117103;Papriky; Kè / 1 kg;2015;2016;3;5.59;%;50.12;52.92
116101;Pomeranèe; Kè / 1 kg;2015;2016;3;-2.74;%;38.31;37.26
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;4;4.03;%;201.35;209.47
111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;4;-9.5;%;11.69;10.58
112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;4;-2.22;%;68.93;67.4
111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;4;6.4;%;39.38;41.9
114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;4;-2.1;%;18.55;18.16
117401;Konzumní brambory; Kè / 1 kg;2015;2016;3;6.44;%;13.51;14.38
114501;Eidamská cihla; Kè / 1 kg;2015;2016;2;-21.95;%;127.01;99.13
116104;Jablka konzumní; Kè / 1 kg;2015;2016;2;1.38;%;30.44;30.86
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;3;2.21;%;8.61;8.8
115101;Máslo; Kè / 1 kg;2015;2016;2;-13.67;%;160.3;138.38
117103;Papriky; Kè / 1 kg;2015;2016;2;-12.87;%;83.94;73.14
116101;Pomeranèe; Kè / 1 kg;2015;2016;2;4.15;%;30.39;31.65
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;3;4.61;%;199.07;208.24
111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;3;-10.83;%;12.47;11.12
112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;3;1.38;%;67.96;68.9
111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;3;3.5;%;39.19;40.56
114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;3;-8.25;%;18.79;17.24
116103;Banány žluté; Kè / 1 kg;2016;2017;1;-5.68;%;33.47;31.57
118101;Cukr krystalový; Kè / 1 kg;2016;2017;2;20.23;%;16.61;19.97
114701;Vejce slepièí èerstvá; Kè / 10 ks;2016;2017;1;13.76;%;29.43;33.48
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2016;2017;1;16.52;%;48.55;56.57
212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;2;-1.0;%;95.81;94.85
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;2;-1.07;%;11.2;11.08
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2016;2017;1;-0.77;%;91.63;90.92
117106;Mrkev; Kè / 1 kg;2016;2017;2;-22.58;%;20.86;16.15
114401;Jogurt bílý netuèný; Kè / 150 g;2016;2017;1;0.6;%;8.38;8.43
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2016;2017;2;0.14;%;36.11;36.16
112201;Vepøová peèenì s kostí; Kè / 1 kg;2016;2017;2;12.49;%;105.66;118.86
111301;Chléb konzumní kmínový; Kè / 1 kg;2016;2017;2;13.98;%;21.6;24.62
112704;Šunkový salám; Kè / 1 kg;2016;2017;2;10.62;%;126.61;140.06
111602;Tìstoviny vajeèné; Kè / 1 kg;2016;2017;2;5.79;%;44.54;47.12
114501;Eidamská cihla; Kè / 1 kg;2016;2017;4;15.59;%;133.2;153.96
118101;Cukr krystalový; Kè / 1 kg;2016;2017;1;28.71;%;15.78;20.31
116104;Jablka konzumní; Kè / 1 kg;2016;2017;4;17.54;%;29.19;34.31
115101;Máslo; Kè / 1 kg;2016;2017;4;36.12;%;168.18;228.93
212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;1;3.57;%;94.99;98.38
117103;Papriky; Kè / 1 kg;2016;2017;4;0.76;%;51.55;51.94
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;1;-0.89;%;11.26;11.16
117106;Mrkev; Kè / 1 kg;2016;2017;1;-26.51;%;20.26;14.89
116101;Pomeranèe; Kè / 1 kg;2016;2017;4;9.37;%;33.4;36.53
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2016;2017;1;-0.38;%;36.55;36.41
112201;Vepøová peèenì s kostí; Kè / 1 kg;2016;2017;1;9.21;%;106.37;116.17
111301;Chléb konzumní kmínový; Kè / 1 kg;2016;2017;1;7.21;%;21.64;23.2
112704;Šunkový salám; Kè / 1 kg;2016;2017;1;4.43;%;130.64;136.43
111602;Tìstoviny vajeèné; Kè / 1 kg;2016;2017;1;-1.29;%;44.13;43.56
117401;Konzumní brambory; Kè / 1 kg;2016;2017;4;10.62;%;12.33;13.64
114501;Eidamská cihla; Kè / 1 kg;2016;2017;3;37.38;%;106.92;146.89
116104;Jablka konzumní; Kè / 1 kg;2016;2017;3;12.46;%;30.26;34.03
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;4;5.1;%;8.43;8.86
115101;Máslo; Kè / 1 kg;2016;2017;3;47.39;%;144.78;213.39
117103;Papriky; Kè / 1 kg;2016;2017;3;-1.78;%;52.92;51.98
2000001;Kapr živý; Kè / 1 kg;2016;2017;4;3.12;%;85.07;87.72
116101;Pomeranèe; Kè / 1 kg;2016;2017;3;14.39;%;37.26;42.62
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2016;2017;4;4.46;%;209.47;218.81
111201;Pšenièná mouka hladká; Kè / 1 kg;2016;2017;4;11.53;%;10.58;11.8
112401;Kuøata kuchaná celá; Kè / 1 kg;2016;2017;4;1.91;%;67.4;68.69
111303;Peèivo pšenièné bílé; Kè / 1 kg;2016;2017;4;9.19;%;41.9;45.75
114201;Mléko polotuèné pasterované; Kè / 1 l;2016;2017;4;10.52;%;18.16;20.07
117401;Konzumní brambory; Kè / 1 kg;2016;2017;3;3.41;%;14.38;14.87
114501;Eidamská cihla; Kè / 1 kg;2016;2017;2;32.37;%;99.13;131.22
116104;Jablka konzumní; Kè / 1 kg;2016;2017;2;3.37;%;30.86;31.9
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;3;0.57;%;8.8;8.85
115101;Máslo; Kè / 1 kg;2016;2017;2;26.51;%;138.38;175.07
117103;Papriky; Kè / 1 kg;2016;2017;2;-8.14;%;73.14;67.19
116101;Pomeranèe; Kè / 1 kg;2016;2017;2;12.92;%;31.65;35.74
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2016;2017;3;5.41;%;208.24;219.51
111201;Pšenièná mouka hladká; Kè / 1 kg;2016;2017;3;2.79;%;11.12;11.43
112401;Kuøata kuchaná celá; Kè / 1 kg;2016;2017;3;-2.08;%;68.9;67.47
111303;Peèivo pšenièné bílé; Kè / 1 kg;2016;2017;3;11.88;%;40.56;45.38
114201;Mléko polotuèné pasterované; Kè / 1 l;2016;2017;3;14.15;%;17.24;19.68
117401;Konzumní brambory; Kè / 1 kg;2016;2017;2;-0.67;%;17.85;17.73
114501;Eidamská cihla; Kè / 1 kg;2016;2017;1;32.52;%;104.32;138.25
116104;Jablka konzumní; Kè / 1 kg;2016;2017;1;2.68;%;29.46;30.25
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;2;-0.69;%;8.67;8.61
115101;Máslo; Kè / 1 kg;2016;2017;1;22.35;%;142.03;173.77
117103;Papriky; Kè / 1 kg;2016;2017;1;-2.63;%;80.6;78.48
116101;Pomeranèe; Kè / 1 kg;2016;2017;1;8.23;%;28.08;30.39
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2016;2017;2;8.39;%;203.42;220.48
111201;Pšenièná mouka hladká; Kè / 1 kg;2016;2017;2;-2.03;%;11.34;11.11
112401;Kuøata kuchaná celá; Kè / 1 kg;2016;2017;2;-1.13;%;69.09;68.31
111303;Peèivo pšenièné bílé; Kè / 1 kg;2016;2017;2;11.51;%;40.73;45.42
114201;Mléko polotuèné pasterované; Kè / 1 l;2016;2017;2;8.31;%;17.82;19.3
117401;Konzumní brambory; Kè / 1 kg;2016;2017;1;7.24;%;16.3;17.48
116103;Banány žluté; Kè / 1 kg;2016;2017;4;2.62;%;29.34;30.11
114701;Vejce slepièí èerstvá; Kè / 10 ks;2016;2017;4;49.18;%;30.46;45.44
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;1;0.8;%;8.74;8.81
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2016;2017;4;17.18;%;44.23;51.83
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2016;2017;4;6.09;%;88.54;93.93
117106;Mrkev; Kè / 1 kg;2016;2017;4;-1.81;%;14.36;14.1
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2016;2017;1;5.58;%;202.95;214.28
111201;Pšenièná mouka hladká; Kè / 1 kg;2016;2017;1;2.89;%;11.07;11.39
112401;Kuøata kuchaná celá; Kè / 1 kg;2016;2017;1;-3.19;%;70.5;68.25
111303;Peèivo pšenièné bílé; Kè / 1 kg;2016;2017;1;10.53;%;40.17;44.4
114201;Mléko polotuèné pasterované; Kè / 1 l;2016;2017;1;3.16;%;18.36;18.94
116103;Banány žluté; Kè / 1 kg;2016;2017;3;-10.61;%;31.19;27.88
118101;Cukr krystalový; Kè / 1 kg;2016;2017;4;-2.49;%;19.69;19.2
114701;Vejce slepièí èerstvá; Kè / 10 ks;2016;2017;3;26.58;%;26.3;33.29
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2016;2017;3;-10.91;%;33.37;29.73
212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;4;5.9;%;92.36;97.81
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;4;1.32;%;11.34;11.49
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2016;2017;3;5.06;%;92.71;97.4
117106;Mrkev; Kè / 1 kg;2016;2017;3;-19.97;%;18.73;14.99
114401;Jogurt bílý netuèný; Kè / 150 g;2016;2017;3;10.78;%;8.07;8.94
114401;Jogurt bílý netuèný; Kè / 150 g;2016;2017;4;15.13;%;7.8;8.98
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2016;2017;4;-1.06;%;36.78;36.39
112201;Vepøová peèenì s kostí; Kè / 1 kg;2016;2017;4;3.27;%;115.02;118.78
111301;Chléb konzumní kmínový; Kè / 1 kg;2016;2017;4;10.14;%;22.08;24.32
112704;Šunkový salám; Kè / 1 kg;2016;2017;4;7.17;%;135.01;144.69
111602;Tìstoviny vajeèné; Kè / 1 kg;2016;2017;4;6.7;%;45.37;48.41
116103;Banány žluté; Kè / 1 kg;2016;2017;2;5.62;%;32.89;34.74
118101;Cukr krystalový; Kè / 1 kg;2016;2017;3;11.56;%;18.26;20.37
114701;Vejce slepièí èerstvá; Kè / 10 ks;2016;2017;2;16.61;%;28.41;33.13
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2016;2017;2;12.53;%;36.14;40.67
212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;3;0.3;%;95.45;95.74
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;3;2.78;%;11.14;11.45
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2016;2017;2;2.21;%;92.87;94.92
114401;Jogurt bílý netuèný; Kè / 150 g;2016;2017;2;4.26;%;8.21;8.56
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2016;2017;3;-1.09;%;36.65;36.25
112201;Vepøová peèenì s kostí; Kè / 1 kg;2016;2017;3;7.66;%;110.8;119.29
111301;Chléb konzumní kmínový; Kè / 1 kg;2016;2017;3;12.82;%;21.76;24.55
112704;Šunkový salám; Kè / 1 kg;2016;2017;3;14.3;%;128.56;146.94
111602;Tìstoviny vajeèné; Kè / 1 kg;2016;2017;3;4.13;%;45.25;47.12
